file,lines,methods,providers,assertions,density,phpdoc_ep,phpdoc_sub,classification
Module/MinimalThemeTest.php,32,1,0,1,1.00,0,0,Stub
Module/MissingFactsReportModuleTest.php,301,1,1,9,9.00,0,0,Stub
Module/NewZealandPrimeMinistersTest.php,41,1,0,1,1.00,0,0,Stub
Module/NoteListModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/NotesTabModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/OccupationReportModuleTest.php,155,1,1,9,9.00,0,0,Stub
Module/OnThisDayModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/OpenRouteServiceAutocompleteTest.php,32,1,0,1,1.00,0,0,Stub
Module/OpenStreetMapTest.php,32,1,0,1,1.00,0,0,Stub
Module/PedigreeChartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/PedigreeMapModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/PedigreeReportModuleTest.php,160,1,1,9,9.00,0,0,Stub
Module/PlaceHierarchyListModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/PlacesModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/PoweredByWebtreesModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/PrivacyPolicyTest.php,32,1,0,1,1.00,0,0,Stub
Module/RecentChangesModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/RedirectLegacyUrlsModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/RelatedIndividualsReportModuleTest.php,184,1,1,9,9.00,0,0,Stub
Module/RelationshipsChartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/RelativesTabModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ReportsMenuModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/RepositoryListModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ResearchTaskModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ReviewChangesModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/SearchMenuModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ShareAnniversaryModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ShareUrlModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/SiteMapModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/SlideShowModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/SourceListModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/SourcesTabModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/StatcounterModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/StatisticsChartModuleTest.php,225,3,2,14,4.67,0,0,Substantial
Module/StoriesModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/SubmitterListModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ThemeSelectModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/TimelineChartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/TopGivenNamesModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/TopPageViewsModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/TopSurnamesModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/TreesMenuModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/UpcomingAnniversariesModuleTest.php,39,1,0,3,3.00,0,0,Stub
Module/UserFavoritesModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/UserJournalModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/UserMessagesModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/UserWelcomeModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/USPresidentsTest.php,41,1,0,1,1.00,0,0,Stub
Module/WebtreesThemeTest.php,32,1,0,1,1.00,0,0,Stub
Module/WelcomeBlockModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/XeneaThemeTest.php,32,1,0,1,1.00,0,0,Stub
Module/YahrzeitModuleTest.php,32,1,0,1,1.00,0,0,Stub
NoReplyUserTest.php,52,2,0,8,4.00,0,0,Smoke
NoteTest.php,50,3,0,3,1.00,0,0,Substantial
PlaceLocationTest.php,31,1,0,1,1.00,0,0,Stub
PlaceTest.php,31,1,0,1,1.00,0,0,Stub
RegistryTest.php,31,1,0,1,1.00,0,0,Stub
RelationshipTest.php,31,1,0,1,1.00,0,0,Stub
Report/HtmlRendererTest.php,32,1,0,1,1.00,0,0,Stub
Report/PdfRendererTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportBaseCellTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportBaseElementTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportBaseFootnoteTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportBaseImageTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportBaseLineTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportBaseTextboxTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportBaseTextTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportExpressionLanguageProviderTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportHtmlCellTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportHtmlFootnoteTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportHtmlImageTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportHtmlLineTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportHtmlTextboxTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportHtmlTextTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportParserBaseTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportParserGenerateTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportParserSetupTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportPdfCellTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportPdfFootnoteTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportPdfImageTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportPdfLineTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportPdfTextBoxTest.php,32,1,0,1,1.00,0,0,Stub
Report/ReportPdfTextTest.php,32,1,0,1,1.00,0,0,Stub
Report/RightToLeftSupportTest.php,32,1,0,1,1.00,0,0,Stub
Reports/RightToLeftSupportTest.php,367,10,0,66,6.60,0,0,EP-complete
Report/TcpdfWrapperTest.php,32,1,0,1,1.00,0,0,Stub
RepositoryTest.php,31,1,0,1,1.00,0,0,Stub
Schema/Migration0Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration10Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration11Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration12Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration13Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration14Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration15Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration16Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration17Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration18Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration19Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration1Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration20Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration21Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration22Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration23Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration24Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration25Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration26Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration27Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration28Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration29Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration2Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration30Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration31Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration32Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration33Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration34Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration35Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration36Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration37Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration38Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration39Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration3Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration40Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration41Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration42Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration43Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration44Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration4Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration5Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration6Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration7Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration8Test.php,32,1,0,1,1.00,0,0,Stub
Schema/Migration9Test.php,32,1,0,1,1.00,0,0,Stub
Schema/SeedDefaultResnTableTest.php,32,1,0,1,1.00,0,0,Stub
Schema/SeedGedcomTableTest.php,32,1,0,1,1.00,0,0,Stub
Schema/SeedUserTableTest.php,32,1,0,1,1.00,0,0,Stub
Services/AdminServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/CalendarServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/CaptchaServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/ChartServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/ClipboardServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/DataFixServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/DatatablesServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/EmailServiceTest.php,128,4,1,7,1.75,0,0,Substantial
Services/GedcomEditServiceTest.php,181,3,2,13,4.33,0,0,Substantial
Services/GedcomExportServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/GedcomImportServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/GedcomServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/HomePageServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/HousekeepingServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/HtmlServiceTest.php,47,2,0,2,1.00,0,0,Smoke
Services/IndividualFactsServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/LeafletJsServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/LinkedRecordServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/MaintenanceModeServiceTest.php,115,6,0,15,2.50,0,0,Substantial
Services/MapDataServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/MediaFileServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/MessageServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/MigrationServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/ModuleServiceTest.php,105,5,0,21,4.20,0,0,Substantial
Services/PendingChangesServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/PhpServiceTest.php,81,4,0,8,2.00,0,0,Substantial
Services/RateLimitServiceTest.php,92,4,0,4,1.00,0,0,Substantial
Services/RelationshipServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/RomanNumeralsServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/SearchServiceTest.php,75,1,0,11,11.00,0,0,Stub
Services/ServerCheckServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/SiteLogsServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/TimeoutServiceTest.php,99,5,0,5,1.00,0,0,Substantial
Services/TreeServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/UpgradeServiceTest.php,32,1,0,1,1.00,0,0,Stub
Services/UserServiceTest.php,223,13,0,30,2.31,0,0,EP-complete
SessionDatabaseHandlerTest.php,31,1,0,1,1.00,0,0,Stub
SessionTest.php,31,1,0,1,1.00,0,0,Stub
SharedNoteTest.php,31,1,0,1,1.00,0,0,Stub
SiteTest.php,53,2,0,4,2.00,0,0,Smoke
SiteUserTest.php,54,2,0,8,4.00,0,0,Smoke
SoundexTest.php,31,1,0,1,1.00,0,0,Stub
SourceTest.php,31,1,0,1,1.00,0,0,Stub
StatisticsTest.php,31,1,0,1,1.00,0,0,Stub
SubmissionTest.php,31,1,0,1,1.00,0,0,Stub
SubmitterTest.php,31,1,0,1,1.00,0,0,Stub
SurnameTradition/DefaultSurnameTraditionTest.php,122,4,0,10,2.50,0,0,Substantial
SurnameTradition/IcelandicSurnameTraditionTest.php,170,8,0,10,1.25,0,0,Substantial
SurnameTradition/LithuanianSurnameTraditionTest.php,319,13,0,21,1.62,0,0,Substantial
SurnameTradition/MatrilinealSurnameTraditionTest.php,150,6,0,12,2.00,0,0,Substantial
SurnameTradition/PaternalSurnameTraditionTest.php,252,13,0,15,1.15,0,0,Substantial
SurnameTradition/PatrilinealSurnameTraditionTest.php,150,6,0,12,2.00,0,0,Substantial
SurnameTradition/PolishSurnameTraditionTest.php,297,11,0,19,1.73,0,0,Substantial
SurnameTradition/PortugueseSurnameTraditionTest.php,149,6,0,12,2.00,0,0,Substantial
SurnameTradition/SpanishSurnameTraditionTest.php,150,6,0,12,2.00,0,0,Substantial
TimestampTest.php,284,19,0,116,6.11,0,0,EP-complete
TreeTest.php,320,15,0,32,2.13,0,0,EP-complete
TreeUserTest.php,60,2,0,8,4.00,0,0,Smoke
UserTest.php,84,3,0,15,5.00,0,0,Substantial
ValidatorTest.php,391,24,0,34,1.42,0,0,Substantial
ViewTest.php,31,1,0,1,1.00,0,0,Stub
WebtreesTest.php,40,1,0,2,2.00,0,0,Stub
